CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,Occupation,WebsiteVisits,Churn,LastPurchaseDate
85877,27,Male,Beijing,Silver,76,5245.73,Clothing,Unemployed,30,1,2023/11/20
85758,25,Female,Wuhan,Silver,80,16494.47,Electronics,Self-Employed,13,1,2023/9/2
86307,36,Female,Beijing,Silver,52,7081.6,Home Goods,Self-Employed,2,1,2023/11/7
86239,43,Male,Beijing,Platinum,54,8020.95,Books,Professional,7,0,2023/11/7
86285,19,Female,Guangzhou,Gold,165,48000.62,Books,Professional,7,1,2023/10/6
86072,42,Female,Chengdu,Silver,49,5242.42,Electronics,Student,15,1,2023/12/31
86570,32,Male,Hangzhou,Silver,11,360.43,Books,Self-Employed,10,1,2023/10/2
85765,29,Male,Hangzhou,Silver,34,2341.49,Electronics,Student,27,1,2023/9/19
85756,55,Male,Shenzhen,Bronze,18,571.18,Sports,Unemployed,15,0,2023/11/8
86104,19,Male,Wuhan,Gold,33,1840.28,Home Goods,Self-Employed,13,0,2023/12/12
86453,18,Female,Beijing,Platinum,,87438.63,Clothing,Unemployed,6,0,2023/8/9
85793,31,Female,Guangzhou,Silver,67,15282.48,Clothing,Professional,10,0,2023/9/18
86544,20,Male,Wuhan,Gold,13,684.11,Electronics,Professional,26,0,2023/11/24
85965,19,Female,Beijing,Gold,195,89879.76,Books,Professional,23,1,2023/11/6
85731,27,Female,Hangzhou,Gold,53,9041.88,Home Goods,Student,23,1,2023/12/6
85995,21,Female,Guangzhou,Gold,99,38824.06,Clothing,Unemployed,24,0,2023/8/2
85931,42,Female,Hangzhou,Silver,42,4487.85,Books,Self-Employed,7,1,2023/8/6
86562,66,Female,Chengdu,Silver,31,2136.07,Sports,Professional,12,0,2023/9/5
86621,28,Female,Shanghai,Gold,112,39468.66,Books,Student,7,0,2023/8/13
86116,27,Male,Hangzhou,Bronze,13,609.51,Electronics,Self-Employed,5,0,2023/1/11
85716,31,Female,Guangzhou,Platinum,81,13031.7,Home Goods,Self-Employed,20,0,2023/9/10
86291,23,Female,Chongqing,Silver,69,5470.94,Clothing,Professional,16,0,2023/8/22
86062,31,Female,Hangzhou,Silver,31,3848.89,Clothing,Student,12,1,2023/11/7
86009,20,Male,Shenzhen,Bronze,21,1192.37,Electronics,Self-Employed,9,1,2023/10/22
85947,59,Female,Guangzhou,Platinum,113,40881.87,Electronics,Professional,9,0,2023/7/10
86430,24,Female,Shenzhen,Bronze,44,4937.75,Home Goods,Professional,14,1,2023/11/8
86162,25,Female,Hangzhou,Silver,54,9274.67,Electronics,Student,18,1,2023/12/2
86224,28,Female,Guangzhou,Gold,119,55579.93,Electronics,Professional,20,0,2023/3/26
86575,47,Female,Shenzhen,Gold,33,,Home Goods,Professional,15,0,2023/8/28
85727,43,Male,Hangzhou,Bronze,6,199.57,Electronics,Student,9,1,2023/12/22
86606,21,Female,Hangzhou,Gold,102,11666.2,Electronics,Professional,5,1,2023/12/22
86610,23,Female,Chengdu,Silver,47,5721.17,Sports,Professional,11,0,2023/9/21
85802,45,Male,Shanghai,Silver,40,3333.02,Books,Professional,4,1,2023/12/19
86476,23,Male,Chongqing,Silver,40,3031.61,Electronics,Professional,15,0,2023/11/7
85702,19,Female,Chongqing,Gold,81,10239.84,Home Goods,Unemployed,21,0,2023/11/19
85857,32,Female,Chongqing,Silver,35,2235.11,Clothing,Professional,5,0,2023/9/23
86556,29,Female,Wuhan,Bronze,60,6794.16,Home Goods,Professional,28,1,2023/11/21
86133,20,Male,Wuhan,Silver,32,2730.13,Electronics,Student,17,1,2023/4/24
86184,22,Female,Guangzhou,Platinum,117,48307.33,Electronics,Self-Employed,8,1,2023/9/11
86349,35,Male,Hangzhou,Silver,17,444.53,Electronics,Student,3,0,2023/9/6
85825,23,Female,Wuhan,Silver,58,10659.27,Home Goods,Self-Employed,22,1,2023/12/8
85918,26,Male,Chongqing,Gold,49,5890.31,Electronics,Student,9,1,2023/11/7
86388,51,Male,Beijing,Platinum,41,2678.38,Clothing,Student,11,0,2023/9/18
86217,19,Male,Beijing,Gold,92,12126.41,Books,Professional,25,1,2023/3/17
86218,46,Female,Wuhan,Gold,59,9838.23,Books,Student,15,0,2023/8/20
86313,47,Female,Wuhan,Bronze,31,2335.67,Clothing,Professional,7,0,2023/12/13
86371,19,Female,Chongqing,Silver,80,15106.99,Home Goods,Self-Employed,12,0,2023/12/16
85939,28,Female,Chengdu,Gold,58,9210.06,Clothing,Professional,15,0,2023/11/28
85962,45,Female,Chongqing,Silver,41,4196.02,Sports,Student,15,1,2023/7/21
86097,29,Male,Guangzhou,Silver,31,5244.6,Home Goods,Student,7,0,2023/9/7
86584,24,Female,Wuhan,Bronze,50,6949.69,Home Goods,Self-Employed,16,0,2023/12/28
85821,32,Female,Chongqing,Gold,47,5154.9,Home Goods,Professional,10,1,2023/9/24
86333,25,Female,Shenzhen,Silver,62,5536.39,Clothing,Student,17,1,2023/11/20
86471,46,Male,Chengdu,Bronze,7,339.17,Electronics,Self-Employed,5,1,2023/10/11
86640,25,Female,Shanghai,Silver,152,37116.64,Electronics,Unemployed,20,1,2023/12/6
85851,21,Female,Guangzhou,Gold,99,26568.83,Home Goods,Self-Employed,24,1,2023/7/12
85773,39,Female,Guangzhou,Silver,61,6825.67,Sports,Professional,9,1,2023/11/6
86524,31,Male,Wuhan,Bronze,16,,Sports,Student,29,1,2023/7/30
86122,50,Female,Beijing,Silver,68,5996.46,Home Goods,Student,13,1,2023/12/18
86105,18,Female,Guangzhou,Silver,140,40731.97,Clothing,Student,28,1,2023/12/13
86521,27,Male,Guangzhou,Silver,50,9189.67,Electronics,Student,9,0,2023/9/5
86383,19,Female,Wuhan,Gold,80,9613.44,Sports,Unemployed,14,0,2023/11/22
86429,21,Male,Shanghai,Silver,21,3629.57,Books,Student,9,0,2023/7/18
85789,58,Female,Chengdu,Bronze,22,1818.42,Sports,Professional,11,1,2023/10/1
86590,44,Female,Hangzhou,Silver,30,2390.9,Books,Student,13,0,2023/9/21
86451,65,Male,Shenzhen,Silver,7,278.25,Books,Self-Employed,5,1,2023/10/11
85746,28,Male,Wuhan,Gold,39,2517.89,Home Goods,Self-Employed,5,1,2023/12/4
86519,51,Female,Shanghai,Platinum,117,28556.91,Electronics,Professional,7,1,2023/8/10
86211,34,Female,Chengdu,Bronze,29,2275.47,Home Goods,Student,30,1,2023/12/21
86351,35,Female,Chengdu,Silver,35,2485.39,Sports,Student,1,0,2023/8/16
86523,43,Female,Chengdu,Bronze,26,2294.24,Home Goods,Unemployed,7,1,2023/10/8
86657,35,Female,Shenzhen,Silver,33,4038.71,Home Goods,Self-Employed,12,1,2023/12/29
85848,33,Male,Beijing,Platinum,36,6519.9,Clothing,Self-Employed,20,0,2023/8/6
85761,21,Female,Chengdu,Bronze,45,4850.3,Home Goods,Unemployed,29,0,2023/11/18
86225,46,Male,Shanghai,Silver,21,1224.59,Clothing,Student,15,1,2023/8/10
86160,22,Female,Shanghai,Platinum,169,40696.54,Home Goods,Self-Employed,29,0,2023/8/9
86379,27,Female,Shanghai,Gold,104,33383.44,Home Goods,Self-Employed,10,1,2023/10/2
85988,26,Female,Chongqing,Gold,79,7478.92,Electronics,Self-Employed,18,1,2023/12/2
86070,59,Male,Chongqing,Bronze,12,,Home Goods,Self-Employed,5,1,2023/7/12
86274,37,Female,Wuhan,Silver,26,1827.43,Sports,Professional,14,1,2024/1/1
86146,19,Female,Hangzhou,Bronze,60,6903.2,Clothing,Unemployed,12,1,2023/11/26
85744,30,Male,Chengdu,Gold,50,4919.67,Books,Professional,12,0,2023/8/22
86273,21,Male,Shanghai,Gold,68,7710.13,Clothing,Professional,21,1,2023/12/16
86478,39,Female,Guangzhou,Silver,54,,Books,Self-Employed,3,1,2023/12/14
86428,44,Female,Beijing,Gold,106,16675.51,Electronics,Student,4,1,2023/12/4
85951,44,Female,Guangzhou,Gold,67,12495.54,Home Goods,Unemployed,11,1,2023/11/3
86397,31,Female,Beijing,Gold,91,13690.55,Home Goods,Unemployed,18,1,2023/9/23
85683,33,Male,Hangzhou,Silver,,657.54,Electronics,Self-Employed,13,1,2023/11/14
86033,68,Male,Wuhan,Gold,13,,Sports,Student,8,1,2023/9/9
86381,34,Female,Wuhan,Bronze,,1499.49,Electronics,Student,9,0,2023/12/12
86437,19,Male,Chengdu,Bronze,25,2033.83,Sports,Student,25,1,2023/7/26
86509,44,Male,Wuhan,Bronze,12,234.2,Sports,Unemployed,1,1,2023/11/14
85866,23,Male,Beijing,Platinum,43,11465.84,Sports,Self-Employed,25,0,2023/10/5
86303,40,Male,Chongqing,Bronze,8,256.69,Electronics,Student,15,1,2023/4/3
86233,38,Male,Wuhan,Silver,24,1209.89,Home Goods,Self-Employed,3,1,2023/12/20
86358,28,Female,Beijing,Silver,97,28031.94,Clothing,Professional,28,0,2023/10/7
